url,title,published,author,categories,audio_links
https://eo.globalvoices.org/2024/04/14499/,Ganaanoj diskutas rete pri la rajtoj de 16-jarulino edzinigita al 63-jara tradicia pastro,2024-04-30T23:30:49+02:00,Toño DEL BARRIO,"Angla,Blogo,Civitanaj komunikiloj,Ganao,Indiĝenoj,Subsahara Afriko,Virinoj kaj genro,Ĉefaĵo",
https://eo.globalvoices.org/2024/05/14473/,La brazila futbalisto Vini Jr. pagas altan prezon pro sia starpunkto kontraŭ rasismaj atakoj,2024-05-01T17:17:11+02:00,Manuela BURGHELEA,"Blogo,Brazilo,Civitanaj komunikiloj,Etno kaj raso,Hispanio,Homaj rajtoj,Komunikiloj kaj ĵurnalismo,Latinameriko,Okcidenta Eŭropo,Sporto,Ĉefaĵo",
https://eo.globalvoices.org/2024/05/14562/,"Katamantoj kreskigas turismon en tajvana vilaĝo, iam floranta minejo nun revivigita de felisoj",2024-05-12T21:42:16+02:00,Manuela BURGHELEA,"Angla,Blogo,Civitanaj komunikiloj,Ekonomio kaj komerco,Fotografio,Orienta Azio,Tajvano (RĈ),Vojaĝo,Ĉefaĵo",
https://eo.globalvoices.org/2024/05/14565/,La Tutmonda Koalicio por Lingvaj Rajtoj: spaco por lingva justeco,2024-05-17T11:44:02+02:00,Herman Dekeŭnink,"Aŭstralio,Blogo,Civitanaj komunikiloj,Etno kaj raso,Homaj rajtoj,Indiĝenoj,Lingvo,Oceanio,Rising Voices,Suda Azio,Tibetan,Ĉefaĵo",
https://eo.globalvoices.org/2024/05/14442/,Por akiri stetoskopon en Gazao oni devis aĉeti televidilon,2024-05-17T12:16:43+02:00,Laurent RAMETTE,"Blogo,Civitanaj komunikiloj,Homaj rajtoj,Indiĝenoj,Mezoriento kaj Nordafriko,Milito kaj konflikto,Palestino,Politiko,Rifuĝintoj,Sano,Teknikaro,The Bridge,Ĉefaĵo",
https://eo.globalvoices.org/2024/05/14545/,"En Portugalio, homamasoj festas demokration surstrate je la 50-a datreveno de la Revolucio de la Diantoj",2024-05-18T14:43:59+02:00,Toño DEL BARRIO,"Blogo,Civitanaj komunikiloj,Historio,Okcidenta Eŭropo,Politiko,Portugalio,Ĉefaĵo",
https://eo.globalvoices.org/2024/06/14593/,Prezidentaj voĉdonadoj en Meksikio: ĉu unuafoje virino alvenos al prezidenteco?,2024-06-02T14:12:25+02:00,Toño DEL BARRIO,"Civitanaj komunikiloj,Elektado,Latinameriko,Meksiko,Politiko,Virinoj kaj genro,Ĉefaĵo",
https://eo.globalvoices.org/2024/06/14610/,La liberigaj luktoj en Centra Ameriko kaj Palestino estas interplektitaj,2024-06-13T22:13:58+02:00,Toño DEL BARRIO,"Belizo,Blogo,Civitanaj komunikiloj,Gvatemalo,Israelo,Latinameriko,Mezoriento kaj Nordafriko,Milito kaj konflikto,Nikaragvo,Nordameriko,Palestino,Panamo,Salvadoro,The Bridge,Ĉefaĵo",
https://eo.globalvoices.org/2024/06/14604/,La sagao de senŝirma ĉevalo iĝas simbolo de espero dum klimata katastrofo en Brazilo,2024-06-30T21:53:53+02:00,Manuela BURGHELEA,"Brazilo,Civitanaj komunikiloj,Katastrofo,Latinameriko,Medio,Ĉefaĵo",
https://eo.globalvoices.org/2024/07/14630/,La orŭela subpremo de la palestina kongreso en Germanio,2024-07-13T09:34:49+02:00,Laurent RAMETTE,"Blogo,Cenzuro,Civitanaj komunikiloj,GV Advocacy,Homaj rajtoj,Komunikiloj kaj ĵurnalismo,Milito kaj konflikto,Parollibereco,Politiko,Protesto,Ĉefaĵo",
https://eo.globalvoices.org/2024/07/14705/,Kiamaniere la datumoj modifas la politikan rakontadon en la superbalotado de 2024,2024-07-21T10:06:31+02:00,Toño DEL BARRIO,"Angla,Barato,Blogo,Brazilo,Britio,Civitanaj komunikiloj,Elektado,Germanio,Ideoj,Interreta aktivismo,Latinameriko,Nordameriko,Okcidenta Eŭropo,Orienta kaj Centra Eŭropo,Politiko,Suda Azio,Teknikaro,The Bridge,Usono,Ĉefaĵo",
https://eo.globalvoices.org/2024/10/14747/,La decido de Barbado honori siajn elstarajn centjarulojn per poŝtmarkoj estas nur unu el la manieroj per kiuj la lando omaĝas al siaj maljunuloj,2024-10-29T21:02:06+01:00,Manuela BURGHELEA,"Angla,Barbado,Blogo,Civitanaj komunikiloj,Edukado,Homaj rajtoj,Juro,Karibio,Komunikiloj kaj ĵurnalismo,Sano,Ĉefaĵo",
https://eo.globalvoices.org/2024/11/14754/,La vojo de Armenio ekster la orbito de Rusio,2024-11-06T15:11:05+01:00,Laurent RAMETTE,"Angla,Armenio,Azerbajĝano,Belorusio,Blogo,Centra Azio kaj Kaŭkazio,Civitanaj komunikiloj,Historio,Internaciaj rilatoj,MONDO,Milito kaj konflikto,Orienta kaj Centra Eŭropo,Politiko,Regado,Rusio,TEMOJ,Ĉefaĵo",
https://eo.globalvoices.org/2024/11/14840/,Kiam ne ekzistas patrio: senŝtatanoj de la eksa Sovetunio,2024-11-07T17:57:41+01:00,Herman Dekeŭnink,"Angla,Belorusio,Blogo,Civitanaj komunikiloj,En- kaj elmigrado,Homaj rajtoj,Moldavio,Orienta kaj Centra Eŭropo,Politiko,Regado,Ĉefaĵo",
https://eo.globalvoices.org/2024/11/14860/,Unue la flago kaj nun la himno: Kiel la gvidantaro de Kirgizio ŝanĝas ĝiajn naciajn simbolojn,2024-11-09T18:55:47+01:00,Toño DEL BARRIO,"Angla,Centra Azio kaj Kaŭkazio,Civitanaj komunikiloj,Historio,Kirgiza,Kirgizio,Politiko,Regado,Resumo,Ĉefaĵo",
https://eo.globalvoices.org/2024/11/14806/,La kresko de amaziĥaj romanoj en Alĝerio: Inter lukto kaj oficiala agnosko,2024-11-15T18:50:45+01:00,Herman Dekeŭnink,"Alĝerio,Angla,Arto kaj kulturo,Civitanaj komunikiloj,Lingvo,Literaturo,Mezoriento kaj Nordafriko,Ĉefaĵo",
https://eo.globalvoices.org/2024/11/14885/,Traduka Klaso: Intervjuo kun D-ro Ya-mei Chen,2024-11-25T14:41:55+01:00,Herman Dekeŭnink,"Civitanaj komunikiloj,Edukado,Lingvo,Orienta Azio,Tajvano (RĈ),Ĉefaĵo",
https://eo.globalvoices.org/2024/11/3944/,Volontuladi en 2025 por Global Voices Esperanto,2024-11-26T17:08:14+01:00,Herman Dekeŭnink,"Announcements,Civitanaj komunikiloj,GV Community Blog,Ĉefaĵo",
https://eo.globalvoices.org/2024/12/14864/,Dividita Moldavio: Kial la diasporo devis savi la venkon de Sandu kaj kio venos poste?,2024-12-08T18:50:20+01:00,Laurent RAMETTE,"Angla,Blogo,Civitanaj komunikiloj,Elektado,En- kaj elmigrado,Homaj rajtoj,Milito kaj konflikto,Moldavio,Orienta kaj Centra Eŭropo,Parollibereco,Politiko,Regado,Ĉefaĵo",
https://eo.globalvoices.org/2024/12/14903/,Pri Global Voices,2024-12-09T14:19:14+01:00,Herman Dekeŭnink,Civitanaj komunikiloj,
https://eo.globalvoices.org/2024/12/14909/,Volontuli kiel tradukisto,2024-12-10T12:23:13+01:00,Herman Dekeŭnink,Civitanaj komunikiloj,
https://eo.globalvoices.org/2024/12/14999/,Politiko pri etiko kaj ĉikanado,2024-12-10T17:39:18+01:00,Herman Dekeŭnink,"Civitanaj komunikiloj,GV Community Blog",
https://eo.globalvoices.org/2024/12/14977/,La vojiro de la Esperanto-movado en Nepalo dum la lastaj ok jardekoj,2024-12-15T23:21:05+01:00,Rafael LIMA,"Angla,Blogo,Bona novaĵo,Civitanaj komunikiloj,Esperanto,Lingvo,Literaturo,Nepalo,Suda Azio,Ĉefaĵo",
https://eo.globalvoices.org/2024/12/15006/,Oftaj demandoj kaj respondoj (FAQ),2024-12-20T02:11:03+01:00,Herman Dekeŭnink,Civitanaj komunikiloj,
https://eo.globalvoices.org/2024/12/15065/,Moldavio deklaris krizostaton en la energia sektoro,2024-12-29T01:11:29+01:00,Ileana TETEREVA,"Angla,Blogo,Civitanaj komunikiloj,Ekonomio kaj komerco,Internaciaj rilatoj,Milito kaj konflikto,Moldavio,Orienta kaj Centra Eŭropo,Politiko,Regado",
https://eo.globalvoices.org/2024/12/15059/,La plej bona filmo de Kazaĥio en 2024 esploras suferojn pri la unika kaj jarcenta tradicio pri adopto,2024-12-29T17:00:59+01:00,Rafael LIMA,"Arto kaj kulturo,Blogo,Centra Azio kaj Kaŭkazio,Civitanaj komunikiloj,Filmo,Kazaĥa,Kazaĥio,Resumo,Ĉefaĵo",
